user_id,full_name,pan,pan_valid,aadhaar_last4,aadhaar_valid,aadhaar_premasked,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,income_valid,income_missing,dob_missing,signup_missing
USR31604,Jack Yohannan,WULHY8099O,True,6659,False,False,1994-01-06 00:00:00,Jaipur,Rajasthan,22083.0,Unemployed,2026-03-27 18:36:00,VERIFIED,LOW,True,False,False,False
USR31609,Ronith Basak,SAXZN0740E,True,5459,True,False,1962-08-25 00:00:00,Ludhiana,Punjab,6500.0,Business Owner,,PENDING,LOW,True,False,False,True
USR31610,Rohan Khatri,WMOGE2766K,True,0642,True,False,1970-06-07 00:00:00,Bengaluru,Karnataka,17155.0,Freelancer,2025-04-10 00:00:00,VERIFIED,LOW,True,False,False,False
USR31611,Qasim Sibal,WTXWI6006L,True,2573,True,False,1996-01-22 06:08:48,Kolkata,West Bengal,16352.0,Gig Worker,2025-05-21 00:00:00,VERIFIED,LOW,True,False,False,False
USR31612,Gunbir Kar,HHATN1927F,True,4928,True,False,1961-10-22 02:58:24,Bengaluru,Karnataka,24119.0,Gig Worker,,REJECTED,MEDIUM,True,False,False,True
USR31614,Mason Sarma,CGFLQ5065K,True,0380,True,False,1999-06-21 08:55:07,Kolkata,West Bengal,41900.0,Farmer,2024-10-26 08:58:00,VERIFIED,MEDIUM,True,False,False,False
USR31616,Chameli Kalla,WZL112818C,False,1913,True,False,2002-09-21 00:00:00,Bengaluru,Karnataka,15251.0,Gig Worker,2024-09-02 00:00:00,VERIFIED,LOW,True,False,False,False
USR31619,Indrajit Tella,UQFXR4414J,True,,False,False,1968-06-28 00:00:00,Hyderabad,Telangana,17786.0,Student,2024-02-10 00:00:00,VERIFIED,LOW,True,False,False,False
USR31621,Ikshita Kalla,GLZEV8160J,True,9452,True,False,2004-02-03 00:00:00,Lucknow,Uttar Pradesh,41193.0,Unemployed,2024-11-03 00:00:00,VERIFIED,HIGH,True,False,False,False
USR31622,Suhani Hans,VUMUL6136O,True,4755,True,False,1970-02-06 00:00:00,Ludhiana,Punjab,,Freelancer,2026-02-26 00:00:00,PENDING,MEDIUM,False,True,False,False
USR31625,Odika Chakraborty,GWWGA8380B,True,0333,False,True,1964-01-11 06:35:00,Jalandhar,Punjab,25010.0,Salaried,2024-03-22 00:00:00,VERIFIED,LOW,True,False,False,False
USR31631,Dev Sabharwal,KEBRI0973K,True,7948,True,False,1983-12-05 00:00:00,Kolkata,West Bengal,18466.0,Gig Worker,2024-02-04 23:51:35,PENDING,LOW,True,False,False,False
USR31635,Lavanya Dayal,RIMHR2281C,True,2829,True,False,1971-02-11 00:49:55,Hyderabad,Telangana,46956.0,Salaried,2025-11-22 00:00:00,VERIFIED,LOW,True,False,False,False
USR31639,Rudra Narayan,LWHEI6454Z,True,,False,False,2003-04-20 00:00:00,Jaipur,Rajasthan,35500.0,Salaried,2024-08-19 00:00:00,PENDING,MEDIUM,True,False,False,False
USR31642,Hardik Rajagopalan,HUVHZ1064O,True,3096,True,False,1964-03-11 00:00:00,Bengaluru,Karnataka,23115.0,Unemployed,2025-05-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR31644,Ikbal Sandal,XZVPA0270C,True,7968,True,False,1998-07-23 04:34:00,Jalandhar,Punjab,22415.0,Business Owner,2025-07-01 19:22:27,VERIFIED,MEDIUM,True,False,False,False
USR31645,Abeer Ramachandran,FHQZH1976,False,3619,True,False,1983-10-31 00:00:00,Pune,Maharashtra,-15530.0,Unemployed,2024-10-19 16:16:49,VERIFIED,LOW,False,False,False,False
USR31646,Abha Saraf,SXTQR6430E,True,1633,False,False,1960-10-28 00:00:00,Jalandhar,Punjab,23953.0,Student,2024-12-29 00:00:00,VERIFIED,LOW,True,False,False,False
USR31652,Advik Garg,SLKDN4136,False,1699,True,False,1985-03-24 00:00:00,Pune,Maharashtra,,Unemployed,2024-03-10 00:00:00,VERIFIED,LOW,False,True,False,False
USR31653,Kavya Kapur,KOGWN3129K,True,8614,True,False,2000-05-15 16:17:59,Chennai,Tamil Nadu,7818.0,Farmer,2025-06-14 00:00:00,VERIFIED,LOW,True,False,False,False
USR31654,Wahab Balasubramanian,AKQII4835O,True,0204,True,False,1964-12-30 00:00:00,Chennai,Tamil Nadu,16600.0,Salaried,2025-05-12 09:51:42,VERIFIED,LOW,True,False,False,False
USR31665,Baljiwan Chatterjee,RWTPX8100G,True,7556,True,False,2007-10-02 13:59:43,Pune,Maharashtra,26669.0,Freelancer,2024-06-21 18:11:00,VERIFIED,LOW,True,False,False,False
USR31670,Isaiah Dara,AAUOC2013G,True,0358,True,False,2006-09-17 00:00:00,Mumbai,Maharashtra,,Unemployed,2024-03-08 01:42:00,VERIFIED,MEDIUM,False,True,False,False
USR31673,Darika Sabharwa1,TMJSO5190M,True,3810,True,False,1998-05-08 00:00:00,Ludhiana,Punjab,52500.0,Farmer,2025-11-24 00:00:00,PENDING,LOW,True,False,False,False
USR31675,Rajataarya,SCKGD2062C,True,4399,True,False,1996-03-18 22:15:20,Lucknow,Uttar Pradesh,57400.0,Retired,2024-07-16 04:03:02,VERIFIED,MEDIUM,True,False,False,False
USR31676,Danie1 Rege,KESED2077C,True,3440,True,False,,Kolkata,West Bengal,20959.0,Self Employed,2025-05-04 08:08:00,VERIFIED,MEDIUM,True,False,True,False
USR31678,Rishivasa,ESSUS1568Z,True,9192,True,False,1991-06-13 06:33:13,Chennai,Tamil Nadu,18770.0,Unemployed,2025-05-27 00:00:00,VERIFIED,LOW,True,False,False,False
USR31679,Lipika Varkey,WPYHM4966J,True,9264,True,False,,Lucknow,Uttar Pradesh,22785.0,Freelancer,2025-03-14 10:54:00,VERIFIED,LOW,True,False,True,False
USR31680,Gabriel Singhal,L1KSP5221K,False,9300,True,False,,Amritsar,Punjab,26410.0,Business Owner,2025-11-11 00:47:00,VERIFIED,LOW,True,False,True,False
USR31682,Utkarshbalay,HXDSJ3526I,True,7631,True,False,1984-06-03 09:42:00,Mumbai,Maharashtra,19620.0,Freelancer,2026-02-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR31684,Ubika Pillai,VVQXP6197G,True,6879,True,False,1964-10-05 00:00:00,Jaipur,Rajasthan,-9834.0,Gig Worker,2026-01-22 00:00:00,VERIFIED,LOW,False,False,False,False
USR31687,Victor Shanker,RLDXO7312H,True,1914,True,False,1988-04-15 00:00:00,Kolkata,West Bengal,,Farmer,,VERIFIED,MEDIUM,False,True,False,True
USR31692,Vincent Toor,JEXWL3584D,True,,False,False,1976-09-19 11:13:33,Hyderabad,Telangana,14011.0,Business Owner,2024-03-29 00:00:00,VERIFIED,LOW,True,False,False,False
USR31693,Ekavir Ravi,YDGIO4647A,True,0478,True,False,1964-07-30 20:41:53,Chennai,Tamil Nadu,34455.0,Farmer,2024-03-26 00:00:00,VERIFIED,LOW,True,False,False,False
USR31694,Anvi Nayak,UWSXW8055H,True,2794,True,False,1998-12-09 00:00:00,Ludhiana,Punjab,62113.0,Freelancer,2026-01-27 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31697,Warda Gopal,HZVOW7577H,True,8893,True,False,1976-12-15 00:00:00,Kolkata,West Bengal,19892.0,Business Owner,2024-10-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR31705,Jeetsami,NRYRV3142L,True,2815,False,True,2003-02-05 00:00:00,Bengaluru,Karnataka,27413.0,Unemployed,2024-01-31 00:00:00,VERIFIED,LOW,True,False,False,False
USR31708,Brijesh Ramakrishnan,CLHXV8401S,True,7900,True,False,1960-10-28 19:25:00,Bengaluru,Karnataka,24161.0,Business Owner,2025-03-27 00:00:00,PENDING,LOW,True,False,False,False
USR31714,Ojasvi Chaudhary,GNZBY0959Z,True,0774,True,False,2005-03-13 00:00:00,Pune,Maharashtra,35328.0,Gig Worker,2024-09-18 20:53:00,VERIFIED,LOW,True,False,False,False
USR31718,Karan Luthra,AQWVL3346X,True,0708,False,False,1993-10-29 00:00:00,Ludhiana,Punjab,,Farmer,2025-10-28 23:54:23,VERIFIED,LOW,False,True,False,False
USR31720,Rehaan Sant,NTQNQ9328M,True,8521,True,False,1985-01-18 00:00:00,Kolkata,West Bengal,46300.0,Farmer,2024-01-18 00:00:00,VERIFIED,LOW,True,False,False,False
USR31721,Faqidbarman,AVVGQ5631T,True,3731,True,False,,Pune,Maharashtra,26988.0,Student,2025-02-10 00:00:00,PENDING,LOW,True,False,True,False
USR31724,Harsh Palan,ITVHJ3616S,True,8247,True,False,1974-03-20 18:31:13,Pune,Maharashtra,32408.0,Business Owner,2024-10-01 00:00:00,VERIFIED,LOW,True,False,False,False
USR31725,Benjamin Srinivas,GFQKN2808F,True,2108,True,False,2006-04-23 00:00:00,Bengaluru,Karnataka,,Self Employed,2025-03-01 00:00:00,VERIFIED,LOW,False,True,False,False
USR31733,Harinakshi Narang,GNDPV1070T,True,5832,True,False,1982-07-13 10:04:58,Delhi,Delhi,46861.0,Retired,,VERIFIED,LOW,True,False,False,True
USR31735,Sarthak Dhillon,,False,8593,True,False,1962-10-30 00:00:00,Jalandhar,Punjab,,Salaried,2024-05-11 00:00:00,VERIFIED,LOW,False,True,False,False
USR31736,Hemangini Ravi,HSBOF4060T,True,0129,True,False,2007-11-28 00:00:00,Kolkata,West Bengal,31135.0,Salaried,2025-09-21 07:09:00,VERIFIED,LOW,True,False,False,False
USR31742,Oliver Mani,AIACT2927O,True,4396,True,False,1963-05-24 00:00:00,Pune,Maharashtra,89434.0,Farmer,2025-02-06 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31749,Rachit Banerjee,TJQTG4349M,True,6346,True,False,1997-07-31 11:10:00,Bengaluru,Karnataka,19874.0,Gig Worker,2025-05-15 00:00:00,VERIFIED,HIGH,True,False,False,False
USR31751,Damini Kumer,QKHGG9361X,True,0497,True,False,1978-05-12 00:00:00,Amritsar,Punjab,20900.0,Unemployed,2024-04-23 08:57:50,VERIFIED,MEDIUM,True,False,False,False
USR31753,Yochana Bedi,WQRJA7473,False,9933,True,False,1975-07-22 00:00:00,Jalandhar,Punjab,35087.0,Business Owner,2024-01-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR31754,Joshua Parsa,,False,7208,True,False,1974-11-16 00:00:00,Pune,Maharashtra,49905.0,Freelancer,2025-09-19 09:47:00,VERIFIED,LOW,True,False,False,False
USR31755,Nihal Jhaveri,CXXUR1319H,True,6583,True,False,1989-06-06 00:00:00,Ludhiana,Punjab,19874.0,Business Owner,2024-08-31 00:00:00,PENDING,LOW,True,False,False,False
USR31756,Darika Khare,,False,,False,False,1997-01-15 14:02:53,Jalandhar,Punjab,51678.0,Salaried,2024-12-25 00:32:38,VERIFIED,LOW,True,False,False,False
USR31760,Kevin Gaba,SZFZZ9156X,True,1531,True,False,1979-12-14 00:00:00,Kolkata,West Bengal,19523.0,Salaried,2024-08-27 21:33:56,VERIFIED,LOW,True,False,False,False
USR31761,Yash Misra,SYEOE4774G,True,1353,True,False,1976-02-12 00:00:00,Chennai,Tamil Nadu,32059.0,Salaried,2024-07-06 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31766,Wakeeta Rout,,False,0860,False,True,1986-02-20 00:00:00,Jalandhar,Punjab,10357.0,Farmer,2026-02-06 00:00:00,VERIFIED,LOW,True,False,False,False
USR31768,Unnati Doshi,MEYKB5596G,True,4827,True,False,1963-10-01 00:00:00,Delhi,Delhi,42711.0,Farmer,2024-01-19 00:00:00,VERIFIED,LOW,True,False,False,False
USR31770,Veda Nair,TNAYB2204R,True,6677,True,False,,Jalandhar,Punjab,38747.0,Freelancer,2025-06-06 00:00:00,VERIFIED,HIGH,True,False,True,False
USR31771,Vasatika Babu,IXNNM6189N,True,7255,True,False,1993-12-10 06:46:38,Chennai,Tamil Nadu,12118.0,Gig Worker,2024-07-26 08:00:20,VERIFIED,LOW,True,False,False,False
USR31777,Vyanjana Tata,SKXBK7208J,True,0030,True,False,1987-05-28 00:00:00,Hyderabad,Telangana,21061.0,Gig Worker,2026-03-08 00:00:00,PENDING,LOW,True,False,False,False
USR31779,Alkashan,IOVLZ0120A,True,,False,False,1981-12-14 00:00:00,Kolkata,West Bengal,,Salaried,2025-01-04 00:00:00,VERIFIED,LOW,False,True,False,False
USR31784,Luke Mitter,DVEAE9177Z,True,6250,True,False,2002-12-09 10:42:00,Lucknow,Uttar Pradesh,27667.0,Farmer,2024-05-12 00:00:00,VERIFIED,LOW,True,False,False,False
USR31787,Sarthak Malhotra,KOXNU7281N,True,4596,True,False,1961-02-10 16:01:32,Bengaluru,Karnataka,16750.0,Salaried,2024-03-12 22:40:00,VERIFIED,MEDIUM,True,False,False,False
USR31793,David Mitter,HBPJW5973F,True,6548,False,False,1988-04-09 02:27:34,Amritsar,Punjab,,Self Employed,2025-08-11 00:00:00,PENDING,LOW,False,True,False,False
USR31798,Geetika Tak,UPGLJ1360J,True,6570,False,True,1977-04-13 01:36:15,Jaipur,Rajasthan,24327.0,Farmer,2024-08-20 00:00:00,VERIFIED,LOW,True,False,False,False
USR31803,Advay Rai,LVJCK1801S,True,5492,False,False,1984-10-19 00:00:00,Pune,Maharashtra,41288.0,Student,2025-09-09 14:33:00,VERIFIED,LOW,True,False,False,False
USR31804,Eiravati Puri,QTUPJ1306W,True,3715,False,True,1974-08-31 00:00:00,Delhi,Delhi,39353.0,Freelancer,2025-02-22 20:45:00,VERIFIED,UNKNOWN,True,False,False,False
USR31805,Yadavi Ahuja,RPOBI9759J,True,7922,True,False,1978-08-12 00:00:00,Ludhiana,Punjab,,Farmer,2024-08-11 00:00:00,REJECTED,LOW,False,True,False,False
USR31807,Akshay Chandra,ORQMJ0123M,True,5433,True,False,1993-01-08 00:00:00,Jaipur,Rajasthan,31200.0,Self Employed,2025-03-24 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31815,Andrew Chada,TVQFQ4244Z,True,4784,True,False,2003-02-17 00:00:00,Ludhiana,Punjab,27725.0,Salaried,2024-01-17 00:00:00,VERIFIED,LOW,True,False,False,False
USR31816,Praneel Kuruvilla,YKLJA5331S,True,4347,True,False,2001-08-13 00:00:00,Mumbai,Maharashtra,20536.0,Business Owner,2025-03-07 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31817,Rudra Ranganathan,FIYUA8172T,True,4834,True,False,1979-05-31 00:00:00,Mumbai,Maharashtra,39347.0,Business Owner,2024-10-17 15:30:12,REJECTED,UNKNOWN,True,False,False,False
USR31821,Jalsa Shere,AEGNK6636,False,9786,True,False,2002-11-16 00:00:00,Bengaluru,Karnataka,29111.0,Self Employed,2025-02-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR31824,Anay Kapadia,QDTHW1450B,True,8828,True,False,1977-08-06 00:00:00,Delhi,Delhi,23730.0,Business Owner,2025-11-17 00:00:00,PENDING,LOW,True,False,False,False
USR31825,Vaishnavi Jayaraman,RPMDM9992B,True,8078,True,False,1998-02-26 17:27:30,Mumbai,Maharashtra,21000.0,Gig Worker,2026-03-31 11:46:00,REJECTED,UNKNOWN,True,False,False,False
USR31835,Fariq Rout,LOGDB4263Q,True,2268,True,False,1996-04-03 09:44:20,Jaipur,Rajasthan,-21694.0,Self Employed,2026-01-23 00:00:00,VERIFIED,LOW,False,False,False,False
USR31839,Charles Prakash,TNKWP7750B,True,,False,False,2001-09-27 00:00:00,Pune,Maharashtra,,Farmer,2025-01-16 00:00:00,PENDING,LOW,False,True,False,False
USR31840,Vaishnavi Rana,BDHMB3176C,True,4242,False,False,1977-02-22 04:07:49,Pune,Maharashtra,31683.0,Freelancer,2025-06-05 00:24:21,VERIFIED,LOW,True,False,False,False
USR31842,Gavin Khosla,RMSOF6435K,True,8132,True,False,1978-11-17 00:00:00,Delhi,Delhi,14348.0,Salaried,2025-04-21 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31843,Warjas Pingle,CBDVO4113U,True,1228,True,False,1995-04-22 00:00:00,Ludhiana,Punjab,30610.0,Unemployed,2025-12-18 17:22:00,VERIFIED,LOW,True,False,False,False
USR31849,George Wason,NGBOK5978I,True,7561,True,False,1988-07-16 00:00:00,Jaipur,Rajasthan,75004.0,Student,2024-07-15 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31853,Damini Sethi,,False,8021,True,False,1985-05-27 19:18:00,Ludhiana,Punjab,14789.0,Freelancer,2024-03-19 01:55:00,VERIFIED,LOW,True,False,False,False
USR31858,Nidra Gole,NGRGL3807R,True,1030,True,False,2002-08-10 16:29:24,Bengaluru,Karnataka,12883.0,Unemployed,2025-03-06 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31862,Parth Mohan,GISTD5275H,True,2567,False,False,1975-05-04 07:54:00,Delhi,Delhi,20315.0,Salaried,2026-01-25 10:43:35,VERIFIED,MEDIUM,True,False,False,False
USR31865,Rayaanbhattacharyya,LHQIC3830C,True,7626,True,False,1995-05-07 00:00:00,Hyderabad,Telangana,43200.0,Student,2025-08-26 08:47:43,VERIFIED,LOW,True,False,False,False
USR31867,Triya Goel,SDFXW9495W,True,2046,True,False,,Pune,Maharashtra,35860.0,Farmer,2025-04-05 00:00:00,REJECTED,MEDIUM,True,False,True,False
USR31871,Matthew Gole,BCXYC9634J,True,6704,False,True,1973-08-02 00:00:00,Pune,Maharashtra,9100.0,Farmer,2024-09-22 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31873,Sudiksha Shetty,ZFAVI7553R,True,7167,True,False,1977-07-13 00:00:00,Bengaluru,Karnataka,27535.0,Salaried,2025-10-08 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31877,Barkha Karpe,MQBLU3407Z,True,2147,True,False,1964-04-18 00:00:00,Ludhiana,Punjab,16712.0,Student,2024-12-27 00:00:00,VERIFIED,LOW,True,False,False,False
USR31882,Amaira Doctor,MMJCH7791I,True,4531,True,False,1985-02-12 00:00:00,Kolkata,West Bengal,,Salaried,2025-07-22 00:00:00,REJECTED,LOW,False,True,False,False
USR31885,Mohini Bawa,,False,0906,True,False,1964-03-30 23:45:48,Delhi,Delhi,-15074.0,Unemployed,2024-05-10 00:00:00,VERIFIED,LOW,False,False,False,False
USR31889,Vasudha Mistry,KVRXM4551S,True,6158,False,True,1964-03-25 22:50:05,Chennai,Tamil Nadu,36132.0,Student,2026-02-28 11:57:55,VERIFIED,LOW,True,False,False,False
USR31891,Oni Lata,ANNYI7560F,True,,False,False,1992-02-10 00:00:00,Bengaluru,Karnataka,19940.0,Business Owner,2025-02-12 00:00:00,PENDING,LOW,True,False,False,False
USR31893,Unnatikashyap,KAMDG5254N,True,,False,False,1964-10-13 00:00:00,Jalandhar,Punjab,37560.0,Retired,2025-08-05 00:00:00,VERIFIED,LOW,True,False,False,False
USR31895,Pavani D’Alia,ODZZR7558U,True,0603,True,False,1979-03-05 00:00:00,Lucknow,Uttar Pradesh,29208.0,Farmer,2025-12-24 00:00:00,PENDING,MEDIUM,True,False,False,False
USR31897,Fitan Saran,WKYJV9822,False,9858,False,True,1982-01-04 00:00:00,Chennai,Tamil Nadu,12749.0,Retired,2025-07-21 21:29:00,VERIFIED,LOW,True,False,False,False
USR31899,Nihal Tella,HDTWT3152Y,True,6309,True,False,,Chennai,Tamil Nadu,10001.0,Business Owner,2025-12-08 00:00:00,VERIFIED,HIGH,True,False,True,False
USR31901,Hema Dutta,LSTOE8133Y,True,,False,False,1973-12-30 00:00:00,Hyderabad,Telangana,12768.0,Self Employed,2024-10-10 00:00:00,VERIFIED,UNKNOWN,True,False,False,False
USR31903,Eiravati Rattan,KFUXB2259A,True,7151,False,True,1964-09-06 08:06:01,Delhi,Delhi,41131.0,Business Owner,2024-10-28 00:00:00,VERIFIED,LOW,True,False,False,False
USR31907,Rushil Choudhry,JBFSB9192X,True,0246,False,False,1995-05-26 00:00:00,Kolkata,West Bengal,-23589.0,Business Owner,2025-12-12 00:00:00,VERIFIED,MEDIUM,False,False,False,False
USR31908,Odika Parmar,AXJOW7493P,True,3414,False,True,1980-10-23 00:00:00,Chennai,Tamil Nadu,48016.0,Farmer,2024-02-02 00:00:00,VERIFIED,LOW,True,False,False,False
USR31911,Anya Balakrishnan,VLJLQ4220C,True,,False,False,1960-12-30 00:00:00,Amritsar,Punjab,19370.0,Farmer,2024-07-10 00:00:00,VERIFIED,LOW,True,False,False,False
USR31913,Thomas Pandit,EUVYL6042M,True,,False,False,1970-08-16 08:33:00,Jaipur,Rajasthan,-13758.0,Self Employed,2025-04-30 00:00:00,VERIFIED,LOW,False,False,False,False
USR31915,Chakradev Choudhry,WAACQ7652Q,True,1427,True,False,1965-11-22 00:00:00,Lucknow,Uttar Pradesh,38089.0,Self Employed,2026-02-27 00:00:00,VERIFIED,LOW,True,False,False,False
USR31917,Zarna Lal,YJLJC7872D,True,1825,True,False,1965-09-22 06:07:13,Pune,Maharashtra,38021.0,Student,2024-08-30 00:00:00,VERIFIED,LOW,True,False,False,False
USR31918,Chaman Naik,DGNNN1470V,True,8664,False,False,2000-12-09 00:00:00,Delhi,Delhi,44585.0,Retired,2026-01-05 00:00:00,PENDING,LOW,True,False,False,False
USR31920,Jagrati Sangha,JGYVY6777,False,6155,True,False,1970-10-11 07:27:04,Bengaluru,Karnataka,,Retired,2024-02-07 12:53:32,VERIFIED,MEDIUM,False,True,False,False
USR31921,Oni Johal,HUAJW0122R,True,2552,True,False,2007-02-13 00:00:00,Mumbai,Maharashtra,16142.0,Unemployed,2025-10-19 00:00:00,VERIFIED,HIGH,True,False,False,False
USR31922,Rudra Ranganathan,CTDCX5485V,True,4360,True,False,1984-10-07 00:00:00,Ludhiana,Punjab,27814.0,Student,2024-10-07 00:00:00,VERIFIED,LOW,True,False,False,False
USR31923,Anika Lanka,,False,6408,True,False,1996-10-13 00:00:00,Pune,Maharashtra,13832.0,Business Owner,2025-01-10 00:00:00,VERIFIED,LOW,True,False,False,False
USR31924,Fiyaz Rana,DEILS0249Q,True,6537,True,False,1988-04-07 00:00:00,Lucknow,Uttar Pradesh,47400.0,Retired,2025-05-28 12:31:47,VERIFIED,UNKNOWN,True,False,False,False
USR31932,Chandani Sangha,LHMKH4956Z,True,7319,True,False,1968-04-03 00:00:00,Bengaluru,Karnataka,33324.0,Retired,2026-03-14 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31936,Damini Deshpande,DXULK7248U,True,7451,True,False,1971-09-28 00:00:00,Mumbai,Maharashtra,73159.0,Self Employed,2024-08-24 04:42:48,VERIFIED,LOW,True,False,False,False
USR31939,Max Barad,XYYOK4153L,True,8675,True,False,1973-12-05 00:00:00,Delhi,Delhi,17154.0,Salaried,2025-05-24 00:00:00,PENDING,MEDIUM,True,False,False,False
USR31941,Indrajit Varghese,QIBPU4797A,True,3372,True,False,2001-03-16 00:00:00,Jalandhar,Punjab,24957.0,Business Owner,2024-08-22 12:07:30,VERIFIED,MEDIUM,True,False,False,False
USR31945,Gunbir Chaudry,UKASL2621F,True,4471,False,False,1971-08-01 00:00:00,Chennai,Tamil Nadu,23312.0,Farmer,2025-08-19 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31946,Jagrati Toor,XPHUT2355Y,True,4100,False,True,,Amritsar,Punjab,17591.0,Self Employed,2026-01-02 23:57:30,PENDING,LOW,True,False,True,False
USR31947,Kavya Peri,KBRPE7255N,True,0763,True,False,1988-10-24 11:07:48,Delhi,Delhi,-28382.0,Student,2024-03-22 00:00:00,VERIFIED,MEDIUM,False,False,False,False
USR31950,Varsha Nanda,SJXGS8884C,True,,False,False,1991-02-28 00:34:13,Amritsar,Punjab,20756.0,Farmer,2025-05-26 00:00:00,VERIFIED,LOW,True,False,False,False
USR31953,Ekani Kar,KRJBG3843A,True,2972,True,False,2002-08-16 00:00:00,Jaipur,Rajasthan,,Unemployed,2024-08-05 22:11:10,VERIFIED,MEDIUM,False,True,False,False
USR31957,Yatan Murty,MCFLA7031H,True,1038,True,False,1995-06-26 22:51:27,Mumbai,Maharashtra,14930.0,Retired,2025-04-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR31958,Charvi Ramanathan,BKOSO3441M,True,8880,True,False,,Kolkata,West Bengal,14400.0,Unemployed,2025-05-10 00:00:00,VERIFIED,HIGH,True,False,True,False
USR31964,Nakul Rai,TWCCO3325G,True,6363,True,False,1975-05-27 10:50:36,Lucknow,Uttar Pradesh,31879.0,Self Employed,2024-08-13 00:00:00,VERIFIED,LOW,True,False,False,False
USR31968,Vidhi Sekhon,HRZQK1161Z,True,7344,True,False,1963-06-30 05:20:00,Jaipur,Rajasthan,,Retired,2025-05-20 00:00:00,PENDING,HIGH,False,True,False,False
USR31976,Oni Wali,VBIMB9656F,True,6121,False,True,1971-06-25 20:43:42,Delhi,Delhi,26281.0,Business Owner,2025-11-08 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31978,Ikshita Chaudhary,ZSCKD5004,False,1421,True,False,1980-01-19 00:00:00,Delhi,Delhi,33669.0,Business Owner,2025-10-19 00:00:00,VERIFIED,LOW,True,False,False,False
USR31981,Faras Sibal,DXRUQ2525X,True,0475,False,True,2001-05-31 22:28:00,Ludhiana,Punjab,22619.0,Business Owner,2025-01-09 00:00:00,VERIFIED,HIGH,True,False,False,False
USR31984,Owen Choudhry,SSIEJ8847C,True,3191,False,False,1987-10-05 04:17:00,Jaipur,Rajasthan,18648.0,Business Owner,2024-03-22 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR31986,Azaan Mukherjee,PJBIM0702V,True,1266,False,False,1976-05-24 00:00:00,Amritsar,Punjab,18058.0,Farmer,2025-07-28 09:03:06,REJECTED,MEDIUM,True,False,False,False
USR31991,Watika Mutti,QFTCI0996B,True,0095,True,False,2003-01-10 08:14:43,Jalandhar,Punjab,28758.0,Farmer,2025-03-17 12:31:01,VERIFIED,LOW,True,False,False,False
USR31999,Haritavarughese,CTBMO0742K,True,8967,True,False,1981-11-24 00:00:00,Jaipur,Rajasthan,24467.0,Business Owner,2024-07-06 00:00:00,VERIFIED,HIGH,True,False,False,False
USR32000,Brinda Gandhi,TTIFB5244S,True,2548,True,False,1981-10-20 00:00:00,Delhi,Delhi,18855.0,Business Owner,2025-07-31 00:00:00,VERIFIED,HIGH,True,False,False,False
USR32003,Saksham Suresh,XKROB9277D,True,3150,True,False,1976-10-31 00:00:00,Ludhiana,Punjab,46400.0,Unemployed,2024-03-26 00:00:00,VERIFIED,LOW,True,False,False,False
USR32012,Akshay Sidhu,AVBMS3034X,True,4294,True,False,1985-01-14 00:00:00,Pune,Maharashtra,,Student,2024-06-28 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR32021,Ekta Sha,GGHOL8930G,True,1227,True,False,1978-12-25 00:00:00,Kolkata,West Bengal,57125.0,Student,2024-04-25 00:00:00,VERIFIED,LOW,True,False,False,False
USR32027,Pranit Shenoy,1ZPG02856H,False,4715,True,False,2000-08-11 14:10:00,Lucknow,Uttar Pradesh,66834.0,Farmer,2026-01-11 00:00:00,VERIFIED,LOW,True,False,False,False
USR32033,Chakradev Karpe,XYNEF6942M,True,0764,False,False,1977-05-31 11:02:43,Mumbai,Maharashtra,11713.0,Retired,2024-12-25 00:00:00,VERIFIED,LOW,True,False,False,False
USR32036,Omkaar Khanna,MSROG2974S,True,2277,True,False,,Chennai,Tamil Nadu,21872.0,Salaried,2024-03-17 10:31:51,VERIFIED,LOW,True,False,True,False
USR32037,Adya Bala,MCNYS0615B,True,,False,False,1987-10-25 00:00:00,Mumbai,Maharashtra,47395.0,Salaried,,VERIFIED,LOW,True,False,False,True
USR32038,Zaid Padmanabhan,XLYVF7552L,True,9020,True,False,1991-08-16 00:00:00,Hyderabad,Telangana,34855.0,Self Employed,,VERIFIED,LOW,True,False,False,True
